monthly_sessions,conversion_rate,repeat_customer_rate,avg_delivery_days,ad_spend_to_revenue_pct,refund_rate,will_lose_customers
81338,0.8815122721609194,23.047142129860653,3.176533282131307,17.81729961081542,2.048323325529983,1
49816,0.7650998379823346,19.320236866757078,3.6892695746363353,8.837513225154485,2.532102416772135,0
78104,2.5225959066249817,17.706555156654957,5.808159984297737,21.586855061043174,1.127521163374292,0
145113,1.7786399279314293,28.678197829096572,7.438819581496411,33.546436171726086,8.060745981518208,1
128920,1.5231288802750667,25.95103973142888,7.976320602979699,48.76538689543089,4.609338998243654,1
125387,2.006804501378523,30.294040061022002,4.169876559276754,26.61610346189476,4.959604640103155,1
70494,2.635945802332502,25.31873813121152,7.374753933839296,18.346444848796956,1.3195832299379036,0
118052,2.1442911544211185,32.187639503474415,3.931715413059182,14.15034791715786,3.997660021986251,1
58993,1.475156050687226,24.945925329577,9.1524186938136,31.51954896305599,5.018495968826171,1
103552,2.98103436451916,31.846887161316864,3.232457949160543,8.353839476157315,3.49448461893115,0
96655,3.2633484023853057,32.70822770366639,8.156957621583462,31.50345101404888,6.151411249652789,0
38970,2.3956453242582825,15.954733697751864,4.1870277863625525,34.177116062629125,8.623662251285658,1
41436,2.778930809075272,5.918559531292541,9.526492909589201,30.362794532328643,2.1058743458120963,0
11047,2.993567997451049,39.434928560145536,6.682641457704968,23.803383280614426,1.9558255080466065,0
22685,2.904079453123611,26.566587307122617,3.467966941183556,31.649406535468145,2.244487868942847,0
66175,2.491279341690099,6.855141045038785,4.455523040914986,27.709383711283,7.212398320032982,1
72725,2.4786776376599065,16.86180502781289,7.062362410447483,18.218761581394084,6.084710634059369,1
26437,2.415728458677202,31.718742923698283,7.605288835231123,44.504123223750256,3.728944364412703,1
63699,1.122129860362365,21.20323168867107,5.358568816551075,22.483206203894838,4.073119328801749,1
91418,2.5605785254876685,18.879385806808727,5.589316561926933,33.75752300449909,2.3669127476065572,0
36420,0.9153488230987568,38.00881860312967,7.0167060652881315,2.0,5.780054315486368,0
52059,1.3643204358999559,13.527128536161895,5.76359685402164,38.76470882780929,3.2401963517828927,1
56391,3.0428520542464703,16.01846642245166,2.9129902813232484,40.68763744654582,3.4798469210900014,0
76747,2.672176130155358,26.113864750482676,3.8740519507196387,26.298337871266384,5.2175795430585135,1
56226,3.1899186317486903,27.904549320538823,5.970239886303331,31.587710347377584,3.624010123833558,1
111067,1.7826604930501662,28.963430343407314,7.930964832995388,31.585151816075626,3.5300680130043074,0
50469,1.078200926978586,33.11238044568947,8.731964848324095,19.572164303592757,4.02115041105815,1
66216,1.8076502423437257,25.98578620681517,7.0590588415429005,31.471223054393402,5.590710827586153,1
58160,2.081625037792459,28.89383938938409,6.0745815220727275,17.913695301274444,7.292986150967666,0
29071,2.063190973072008,21.40790740684917,6.997627771964954,19.912430763546737,5.170972464492164,0
103490,2.9069443830053614,24.626983032367143,4.166498299586289,37.269431432122985,5.606628447248534,0
36846,1.7109836599972437,25.075341800536343,5.193538079483572,35.74657690700202,3.600291875797751,1
45937,2.2816275774423396,26.15098135819036,3.8517385573210468,18.936244978842076,2.584404273662566,0
119327,1.2090982804523152,31.725398075827606,3.002514778584577,18.664236564989594,5.307972464470231,1
142430,2.3602538224350504,29.551456819448312,6.16709802327241,19.54403397542328,4.342481649201143,0
101284,2.002486840148509,24.44217002900183,5.871026613169487,33.32639566465491,1.1547427025005015,1
137619,1.4001493293723861,15.908740150589601,6.875304969018026,16.000152191896028,3.343860753148804,0
128420,1.8113365102601178,24.676712580627097,6.592223661784894,29.567126390359526,3.834205953036893,0
73174,1.8526594027878227,23.71982215104256,5.985288542647724,33.46846810634295,2.9790842659430425,0
116002,1.783875896530323,25.931815798131982,6.613233331355109,25.117545497069,6.963471189084254,1
50597,3.4170729938141466,46.06525307140402,5.414633807545047,36.100636968649276,4.959678073804433,0
70153,1.9212431981536964,18.762272214587647,6.325782790444801,22.956898305102076,6.746349835777296,1
81244,1.8048831118581299,28.222890191253597,4.047711194627281,23.861443990060856,4.5268505233043195,0
144152,0.3220392339118865,34.68462067244298,6.23941185127826,16.227537688681437,4.162775672850155,1
127586,1.284634118416418,24.98001914099383,6.836835370572019,36.17177347620205,2.1268043647795016,1
74409,1.7895412604349177,47.37845119172165,4.160637143855594,18.334795530211295,4.0238590663931335,0
98582,1.4513178590586857,20.219607082685233,5.603664197985694,29.497718177150592,4.02610785135088,1
31948,3.1053660747022374,27.240892223200472,4.252794980741281,25.28683932874065,1.2657722319315337,0
121049,1.868049779683025,16.01194255107018,4.44698660696777,15.472169368883375,2.92094506045921,1
83849,3.030755399454602,20.484752648567067,3.2501412897956907,19.90896856176679,3.3534348029672754,0
80842,2.0493637072402944,26.48933910396658,8.03154985033311,39.828722390407336,4.826959088111443,1
115409,2.0297822691372613,32.4630406230773,7.631370349440095,28.016575426344804,4.922700223971412,1
95671,1.9289628418299993,27.190948340235742,6.574867708454674,15.90849658633158,2.8373630360695903,0
12725,2.003037001297167,36.59114849334736,9.444391903887627,29.053282873486918,4.93773920508377,1
44647,3.3750360024398876,23.050346894073282,5.121508606863217,24.53885968405455,3.635842141302966,0
28154,0.2,20.678314701609946,11.563524830221269,60.54046402244182,0.1,1
110764,0.3987634044490569,51.039851072793866,5.044941169273559,28.851238413422724,3.0305959360969155,1
7201,1.5654633351551088,27.94237649442031,6.010386703512033,22.193751529336353,6.157977280284757,0
31955,2.011622305550055,16.805184540214523,4.704444172119584,40.20027917787104,0.6363884867446408,1
90421,2.55208353981121,17.05736237751931,6.24465112012061,7.589638327071544,4.22538240083108,0
104830,2.3784697584219803,14.573200854686595,7.171229855772489,26.943201563810973,7.170522428370575,0
76489,1.6926032696955438,33.36569355856788,5.272167213893832,45.944284946810726,2.4787740939790384,1
129386,2.81523495459341,20.356227071067583,9.05343969423524,24.83800715640246,4.004298160855372,0
138003,2.824156322522185,25.273624756564857,5.978298569266921,8.666989553519212,1.3919674855441575,0
21551,2.1472462650172526,23.364913255617314,6.0409707722203985,22.040820355894024,7.254462283327144,1
142971,2.770126057989473,31.314924079409344,3.682004610972565,40.54518040959037,3.8333347460067713,1
92928,2.218116210745703,15.532559071159799,6.3369981491007685,29.760695963207713,4.093253685588036,0
96160,1.5508135785736932,13.244277138569846,5.231945558381269,17.611438904874824,6.708600931011245,1
16074,2.558253471200004,26.242973071815943,4.2835205413254265,19.14757192820976,5.322956789290962,0
94037,2.088490498062942,30.00959284699897,3.9470511837032722,20.402997288501865,2.2487425350065204,0
109405,2.0010718774035894,27.325323130976408,10.84352675951337,29.61197884053996,2.7054441518253682,1
87957,3.17836285775166,15.905462709026724,4.9730454996419295,39.38196132938653,4.989862609046598,0
14504,0.2,30.774848420913937,2.5860291584374644,36.52423012799171,2.7517578898741197,0
79437,0.8658526638723443,16.56139072904366,4.103557080534855,30.560121821091286,0.1,0
140519,1.0503436589005037,18.784613552136165,5.396864321047572,12.683552399425167,3.8935184027218446,0
109065,1.7093914819449556,14.560464752779978,6.59333406523297,12.720674860065587,1.0395746777503811,0
22336,1.7963134641871759,37.01158348652031,6.6095930434506265,31.332520212137634,7.232563507127452,1
144070,0.7941394817815619,30.334215410273494,6.853229103553051,12.545289020671056,4.353575275526305,0
143914,1.211873574151339,30.049933756788732,4.2102793867253405,23.74432978931396,2.189649886512849,0
27070,1.311326657181144,36.472114211424504,6.180880887003091,29.04150446186177,2.6027351706750927,0
120530,3.9659392736607133,52.126492482387235,3.747881071778843,14.624060046373112,0.22120482425215915,0
62194,3.441393558197717,6.907738960898445,4.2607140339719765,15.757376656411365,1.8010762264389926,0
89864,1.6706004658522806,16.61623419122892,3.6645820509994813,25.058789354321814,6.032646405081398,1
67887,1.7091333677545608,17.83824915825476,3.123222290803461,31.036502875240537,8.463572290984782,1
117828,1.0806368022493646,15.491803776173072,7.628418977716017,36.61518770413757,5.4527930263979165,1
149505,0.4734956694197865,13.224167523962874,6.877223401957775,32.07053434770552,3.815914922757942,1
119676,1.9064958508731809,21.003469359446342,7.45333073995626,26.736565949921946,3.1360812486921668,0
139842,1.2017184134047794,11.833962847105951,5.578626132048592,18.538052464429505,2.0870083728472757,1
142012,1.932119574670392,27.35042367537413,7.053615397730293,15.290930041554809,8.119531798679482,0
15335,0.719835320765218,24.516983214286146,1.9774211907149102,20.891229116708523,3.62250259627125,0
39500,1.3904204333517938,28.810286647636552,7.22617503609071,30.099355849805672,8.231259660125009,1
108834,2.1189016762422646,29.077284516382527,5.854239660010061,29.366237066273428,6.787039019220122,0
89331,2.29296767822715,30.030068534266764,6.754219200298332,5.000980142748777,0.5184071373074528,1
9421,2.3339775669936116,20.265910631761177,6.260046598097226,18.14322971732497,2.6680952084814162,0
16067,0.94360881267437,45.211434026336676,3.5258896909262267,38.04507551606156,2.661909751652355,0
79041,2.683748584108449,26.34431116482098,2.503920449217907,26.792150478041393,3.840307271788521,1
93192,1.3598306427185198,5.375152473752049,4.075891667634074,11.82991086897014,3.879371493772493,0
26822,2.5062863316858452,13.976242542337825,6.629834562545824,49.558211815981515,9.992478190796286,1
27351,1.9914890587054455,6.594970109721842,6.88018283035079,25.710582676852354,1.8455442510504825,1
21142,0.8988900007376417,24.173346291513074,2.7641154452362744,29.84333959313408,4.45793987132878,0
85612,1.7470418363350495,22.781947759466664,3.537801265063571,29.995247560451347,5.233015484935606,1
3162,2.2922909936510143,19.31574302100542,4.053528628118322,22.32404533839814,3.9968559910616075,0
86719,2.4903723043796795,44.109261124005144,4.7853898794663685,18.724263181786057,4.220361155562716,1
72437,1.887209682044465,29.48982874076911,2.7758983382946956,47.216749850659404,1.9103822113868256,1
70965,3.2254231124808426,31.260983614463346,2.6558964677197348,36.03205869617751,4.212972389205364,0
102532,2.806008616789247,14.689265120578968,3.856329407184892,34.21937201108676,5.022797992348744,1
79349,1.7946767068801976,14.008551086689877,5.672507672450012,31.762891917182106,4.655201168542257,1
109706,2.6000974497095557,24.368054990969547,3.138811320493019,15.966826096383155,5.140401807824183,1
115060,3.5470347881505493,25.73007139652226,5.2683929800564675,38.775301917402736,6.8252158012724635,0
138177,3.5683876806264214,5.436884328855431,7.61710563228363,17.568673419882508,5.873933083828684,0
120288,1.0176000953420021,22.19692977150466,2.89644052517298,28.832867981506457,4.142589226994874,1
78620,1.2587735110742795,24.14072082873505,5.0871084831789215,9.60610094535431,1.6564832962334441,1
74838,3.1879350293870807,21.84850834228871,7.549513467501545,5.591411493524802,2.799989450577761,0
36884,1.1533751593298902,15.866095876533237,4.663463219272382,29.18291202653115,3.5607376961651696,0
90739,0.9419670933666568,18.6046481807886,4.352660618283162,17.90900732805092,4.504691662682895,0
22592,1.6110446954407625,22.23140806427204,7.826991628612948,6.108324287027269,3.04333447700121,0
139822,2.3361813675796688,24.908000236100477,4.887595842056904,31.406095029470755,2.128533601631297,0
127066,1.9180826347111228,30.04791582550568,7.708990050411136,47.20080771050789,1.6236026217593258,1
19720,1.4795491036755264,34.80856204950871,6.357930782254398,39.89560258580062,0.697644481888938,1
118321,1.4606300306203928,21.056522764727504,4.814310694180326,23.426821147343276,3.5300985924508623,1
19331,1.4301303484698331,19.43843803884642,6.459381061195061,26.088453066969457,1.06066911585939,1
108741,1.2963922970728459,28.376556735343062,6.140899027692075,34.87706256783913,1.9989486316852156,0
14980,3.8253063018208495,30.108449164108542,7.541765642004949,37.22128019834907,3.212196254311395,0
74252,2.238008856948444,19.657995667411143,4.403308924269963,22.564642811743013,1.3281653812171323,0
99363,2.709407243523791,31.903934769661724,5.582412133563239,26.341777157245744,4.759504376997394,0
109864,1.6087380255048611,33.79585341155973,5.376968640790725,29.006148067645363,5.4804461272113745,1
63954,1.851234658251161,36.91686465658673,6.90829628327957,31.538763202788317,2.901145960449203,1
138400,1.429156814903716,41.78320906719823,3.4496416111116486,24.66923557988733,3.1259453847799965,0
116599,0.2,15.335838613405611,7.533954096475712,24.799147549312558,5.074859540278155,0
32823,0.8975925785217069,24.13898209332511,6.432657544340833,39.79832329754388,2.5720098055306417,0
101342,0.5515050560156842,24.1127769661866,2.8661498527341074,38.09520702442886,2.43453217680541,1
110119,0.200172977638714,23.019264314674924,7.916525650961001,30.774105734360884,6.392996956372581,1
51378,1.0437128205615176,17.507370803898638,9.968186161595462,43.19109070022928,5.768375477425574,0
111258,3.0599645435053047,9.144379967689286,7.503667939098816,22.13554237773583,5.203100004687839,0
134958,1.9644510658365164,24.926794460290036,8.353969534452938,42.22973448629381,5.8512892427881855,0
122932,3.0324510098569393,16.316443404520875,5.670742763205176,31.425154435355505,0.1,0
114854,2.3287860615207,24.85993480747625,2.17699016052298,58.710261222145895,6.707671093586215,1
95905,2.6260470605721276,16.059564583011465,1.8117590976649502,14.075180732175223,4.784124233167485,0
42039,1.2792824037563397,13.003416541556586,6.010164087735517,19.106547477826584,6.02156276801147,1
119692,2.4191607633541365,26.342983603768978,4.31604238454004,30.187978282005478,4.774323558232725,0
55900,2.5829713872594766,25.50921526806496,3.6708474433452976,29.972340529789918,4.097849649360312,0
80765,1.5386821662130457,29.79281971320933,5.37450663206265,45.50138984175018,3.4493815752758907,1
48537,2.447632296492933,45.85863766417626,6.731170575722576,19.31625316700466,4.734288753772411,0
48326,2.4529502068598665,26.772895312108467,2.5944849064757056,35.04918518693884,3.376504182190896,0
25326,1.5603579030959338,28.850817670641295,4.60224475943923,37.62463004681996,5.735752200130225,1
144272,1.1017852541832038,13.224386711326746,8.51974136624063,33.046478322206475,0.8270867108955993,1
23871,1.0526973344813821,11.130925594636254,3.3494232395572507,16.3900365807568,2.9168482764114447,0
14766,2.0692044335371693,39.828294467733336,7.239522374329913,40.077588052541984,8.089646496953293,1
140546,2.2616078950314518,14.765202200666963,4.530538476902012,38.293249313154135,2.747839072855215,1
84141,1.3659793356336682,13.560559285313579,6.591587519699905,31.995845197903776,3.522632553873044,1
66809,2.021268273060879,23.60901078783447,7.694655014405734,28.043476872089542,2.2348381332998475,0
111148,2.4564296289107883,23.098075866226118,6.982563533970043,28.261080100443714,4.671691345771648,0
58731,2.4945525717322408,14.974934935567083,7.318319204427753,25.212642077606223,2.5274702197156103,0
20932,3.241504096097991,20.950267812869,3.1968129331840878,32.40785134252642,3.6287781303859,1
109993,3.021584665758435,36.293757176501046,7.727319413482597,26.311348529449777,5.697733072070141,0
28047,1.1989668537947646,15.940063911682024,3.7946137707303604,17.51475024647359,2.6024731623703685,0
83842,3.346868967630418,10.063275156338284,6.019083531143076,15.51408355172408,5.5772222385304415,1
142461,1.5752187963554283,33.425936208997925,6.016492373994454,18.47963746347708,5.644458631120713,1
140548,2.835898249963542,28.92296911938037,6.470245117739162,28.221322425494517,6.109912189438587,1
55395,2.054389300840871,17.794813793513384,6.1739133521203815,25.730441635647928,4.28108198983608,0
117484,1.6702804972344258,8.178329838730821,3.8123800429505534,28.153437932887492,10.48251815395357,1
92676,0.5538425121800536,16.55376643561437,2.8002651754085677,31.00813133546111,6.109067393084164,1
72946,1.8627483918269214,23.452955631507287,7.244697359923537,19.726790740831213,4.649755248813653,0
22709,0.7524934117555127,35.65672089883819,5.871669155037831,40.65660168345348,2.24815117183653,0
57701,2.773839388674218,13.63418025130343,7.798753681915636,23.322891729525256,3.805881748251718,0
98483,3.2134341257113985,23.154801184885265,5.410534131624264,21.66573015218491,6.852653953800068,0
148021,1.3624712085626478,30.75144659894898,2.6896712786460792,30.823862373324523,7.4190692312525375,1
2723,2.241576594015417,1.0,7.432259362008212,7.63489797624927,6.956658200880458,0
108228,1.4196867823936197,34.33786167938899,4.759258780677786,18.094655502770806,5.57038461345924,1
127257,1.4972122158905683,12.175494277935627,6.184006914842042,35.81072798691833,1.488679587408856,1
142776,2.6195957630922972,27.319954934569346,4.205081143040962,8.625780709378894,4.9743236356513405,0
64722,1.96916939052527,26.46683149610744,8.788603420467382,37.175741969331554,1.5171952438940046,1
19534,3.3917184335448094,34.84586391463845,3.746870351633606,41.11136566359134,1.025057613238483,1
42103,1.614214017037663,29.509243808935402,4.825140491787651,22.305446621762517,4.478317369154477,0
127878,2.7994690659795913,1.0,5.714897405394633,28.9181276742631,5.046398894539501,1
131934,2.0779307303662256,16.152207528440087,3.3156353458260837,37.190870848510265,5.806754196961609,1
96286,2.636622407795387,25.3820512935328,6.1610390571751905,21.332108119564804,4.994272480772188,0
20165,1.6422738741360425,22.05020113880213,8.72382095493498,34.67775520526182,5.063171971485497,0
20044,1.960352929958734,28.776107297567705,4.519075678612579,19.288512048693285,2.030694830015247,0
72769,1.9076008965608522,31.89366555669705,6.290285638063451,21.223977066668205,3.790046630630667,1
89062,1.33115430812337,30.08451736429679,1.0,18.006635356750262,0.9857664287310244,0
6792,2.529665227665402,21.85725057445535,5.422141599030319,29.426471991948034,0.1,0
103542,2.5201992044626915,5.536629888795197,4.87391542814759,37.579690525655494,5.481285419686149,1
82587,2.4748437559244536,19.445187511451827,3.86300479517923,24.158870678828357,2.4937512124180827,1
3820,3.2295725231341157,28.163681481389553,7.662900939257064,13.287508400875968,5.744997004286107,1
16160,3.159475840989043,13.095527474495224,4.847512636752343,15.172931777131843,6.216695155760077,0
69239,1.7000442481206917,30.312747301215765,5.145045025812825,29.945994213705404,2.7613653507536045,1
108942,2.2984418547473426,33.08393297267305,4.745614250421857,44.44116413394269,5.180622189110598,0
124159,1.5011194485934298,25.268669762958424,1.666368256469847,29.937249993143976,2.677686542772717,0
65832,2.0186842528916444,1.0,3.236027119846078,22.131034493487473,0.30824225074635203,1
45713,1.5202004407049081,11.219116372881967,7.422186972240432,33.66183966850284,4.246618808884917,1
145309,3.296056247308841,42.86189158556081,1.2800987062400564,23.605013644132537,3.0582522405684784,0
69865,2.29095852027437,18.53462206971622,3.967369300768589,22.217147826357937,3.1198219788257364,1
48677,1.8255766975164622,4.158567768710039,4.700559887420472,16.415408943047364,7.950686235691051,0
67462,2.9548948574851015,36.352473883102725,8.987243734583132,40.08448844246356,0.9482860345346564,0
3789,0.26350767216367066,24.13355591543673,7.037207530992738,2.0,4.765742270742942,0
46685,0.38871792410776806,35.049404889577254,4.385658945893801,33.978592002792695,2.010385525710497,0
78302,2.636670924175819,26.769586752193653,8.109027394231102,21.36255062202463,5.816522818534649,1
137929,2.0483747584938943,28.58559136212169,4.0189683589977605,21.896592685483874,4.596862472350131,0
111257,2.2003570402086083,27.630092477145165,7.518199607468011,42.92315156117812,4.758688698361227,1
117631,0.9388831173451611,30.97488311921,2.7822455081539688,18.858689077999486,2.1102207647954803,0
82645,1.9814130313197071,46.77430448556098,7.646515663578315,19.199308459715898,2.468824173423353,0
18367,3.6028075283210734,33.710063359591885,4.687732709058029,24.696057610804697,5.854501014691772,0
59857,2.6593596958366903,8.19660682154465,3.4429915181174606,30.13847385812238,7.541595443455126,1
149561,2.1357652361142496,28.466615152789032,5.0657127738473715,21.581442177071306,4.9606156344483745,0
8537,1.64875687191605,35.41480768103218,6.05468835944043,10.261410694641146,2.2051585584571347,0
132121,1.6843417185044849,36.02700806536146,4.510503138948575,17.343018191182345,4.677877044924136,1
103305,0.29664168863998586,19.733950169409006,6.607907011990648,38.81333856464519,8.854944088675218,1
44018,2.2061123367369286,35.64944445188128,4.334012232671865,26.747767891355114,4.204845621437824,1
117142,2.676386486785483,33.27742399551205,6.740744787862716,30.51087283703822,6.923681718787199,1
125860,0.7395045382635077,49.7251743696973,6.384444124073199,23.385787928269625,2.519341268322576,0
8396,1.4708664861545473,16.499982637514883,5.37815389058413,19.405023038267302,3.9158278967272264,1
17750,1.0740282942132624,18.92599423599575,4.6172353752681,42.775694498754106,5.239130412251085,1
100530,1.2277190441529893,20.93880951540046,5.803081591530533,24.118081429489195,4.794656616525728,1
149867,2.04278530145752,19.097778499612247,6.600507486067398,21.56630120472873,2.4672226397776784,1
5547,0.3324782760092204,15.09979250236397,9.623598305463217,36.9614236635534,2.3809650857388007,0
100521,2.4914163506856513,1.0,7.378840843596362,18.776396411326147,5.976568806205317,1
22205,2.6030840559469457,19.65300526276866,7.451979899631683,20.052726562260034,6.38310162530029,1
98218,1.79911792957047,27.693580596999045,11.677024389720568,26.10246684016898,7.0242871162438405,1
94250,0.2,19.067781544940893,6.5319169535356885,26.002701040881796,7.6078609665057355,1
15385,1.2028650991980883,43.3538118352911,6.469287022623405,28.596113479032145,4.269238872645193,0
102747,2.986321547282157,24.133758127158625,6.908030148643308,46.91669089395488,3.377601511536813,0
134760,0.2,36.910290551841356,3.4820680448234937,29.362482463523705,6.701981877556937,1
129789,1.7219812702451847,26.614204127299683,4.6121967271624875,2.2194603724919943,5.426138563703173,0
6291,1.0559993772261929,32.26407309893258,4.487661466615332,29.26298943431561,2.035089482664817,0
38395,2.6436562412678692,26.79241553933562,6.795227954439124,26.378799944895988,1.9327286689621772,0
37642,1.459908838285231,37.68784631903563,5.1516508755576025,26.434500243514577,4.983860402712618,1
69087,2.3231632165884895,24.559393501324006,5.776446850948606,28.459473093961705,3.6454506770320005,1
23167,2.4523683353352745,28.961207080887856,7.674909240296929,25.713217123252008,3.9471400905186047,0
128443,3.468980671784016,27.66332933650044,7.226301477408278,25.47387906944611,6.145066729420389,0
116961,1.8376464450597039,21.11714541872681,5.1765579939175055,32.13044209770786,5.518074289970071,0
121635,2.300835495698089,28.049823189246766,4.160009806243555,20.57919202805499,6.659746496836863,0
31334,0.8119556166980513,46.34386246197682,7.770549463306377,16.523136643608243,0.13692778725326704,0
4156,2.9523308506349952,21.29603057904558,7.047782361819731,56.237814526223914,4.506795834442402,1
136774,1.3915929215429084,28.194648928532484,2.2874863634092355,18.841425562187666,5.389377044794413,0
44758,1.5513966687298035,36.57778950869443,4.873692122183439,27.001429124600765,0.946828286624632,1
99127,1.9822017641206313,35.4025328094428,5.8310309240335245,11.043397491246326,2.690208717380056,0
136596,0.7496925237281202,24.117164177193654,7.057659434242063,27.16468415051422,2.319029675342162,0
7352,2.1830160231431504,1.0,7.320202989879542,16.66774449310665,4.0433963421198325,1
2810,2.7739730183400084,29.167028186484664,6.067812002350947,21.575270571499892,7.255707937388127,0
2803,2.2343470587978334,1.8052574137694748,6.670495062717712,36.45064665771124,8.045178809329801,1
25136,0.7288819486570199,38.69937230941231,5.628273604756307,30.720095683780738,2.3714248938534355,0
9645,1.9009525645362724,25.694738711932605,4.152296623638879,31.68409524574819,5.0531145009871485,1
123357,2.5936231223835926,33.99674019871989,4.977471217917492,8.287951616081372,5.11759570428463,0
91676,0.49760898722727376,14.978888618189488,5.537982373280217,44.36895169829013,4.775251543029496,1
147046,1.1401871889458288,8.474925266999456,5.43064149996282,14.081186890581249,4.7979592694784685,1
120619,2.701234883265216,26.607543841411673,1.7288541911130588,41.28560814293865,4.6074850049026566,0
144551,2.2160763473578293,23.66396560043858,4.705033330141138,36.215438659814865,7.37514024161284,0
37305,2.329577265701403,19.084591738428344,5.612411306178304,31.7733274178468,6.204933028736115,1
44594,3.4875958460986496,24.846612807327638,4.937260016188598,17.450152190916185,1.8796922048034657,0
127712,2.374842222804962,51.674358920322604,5.006352408976829,27.51589844819523,5.5914421617610985,0
38242,2.5263104083465437,32.34525547369058,6.475982741609175,21.2907858935514,5.784746749022904,0
10470,4.1685964217746605,34.49498605863319,3.3420856259027323,26.290395715052917,4.629934574303578,0
101031,1.8289563535276074,32.43936891553356,2.2439155720975776,23.5012774091444,6.262848741005459,0
120542,1.3616937891052039,38.79462143852193,4.8036604183266505,5.613894934275919,4.3761480685980745,0
145293,2.3422371185977062,22.09928327099255,7.028228811003579,37.21784150984588,4.400935442152502,0
139313,2.351192823511116,3.4523869232470616,8.875106078973277,25.188928434506387,4.2424810893540865,1
19794,1.5786276864430335,22.1141386699399,7.06425647818948,21.15199600497763,0.1,1
116272,1.1740823843561219,32.11735709996502,2.5634724802623055,20.396727671702322,3.8392032121882522,0
127226,3.8478755376720626,14.301996048849263,5.035265521246457,29.584595763667682,2.663498851090859,0
105321,2.2614747763104184,22.236340495106695,6.013268762163059,17.062436617055276,1.6271040436148856,1
123330,1.4141716948783394,17.082302569976868,5.855182233847184,3.448244415259566,6.868036569479045,1
126021,2.7327442418236787,39.020292518431305,6.578609105885748,30.071298032082762,5.008415037068915,0
68089,1.9126838787509324,31.494570154065638,3.6659021070784785,31.191029979568217,3.940337838110904,0
7942,1.797694842945735,30.51540620643959,5.629886175101485,24.00368175322367,2.8703932977951476,0
69516,2.4498182975315945,30.216013131209714,6.3406456595522585,14.520971248099912,4.59233916925748,0
31863,0.966494185414648,23.62750747447873,7.151341906607319,26.889355408892854,5.982872186635026,0
18831,2.282101763133738,25.975562825275034,3.8885636667744157,11.354676316864113,2.3460683129061186,0
20488,3.530363846185402,12.148154194676824,4.809686265514204,15.727694033123406,3.99034325544678,1
105211,2.3729421297578486,2.1355802124943253,1.0,18.493020634958388,5.736132997702345,0
76670,1.6990303169732284,25.50081130345024,4.257076064844451,34.43939070891556,0.12799774183174017,1
81896,1.5943157756574065,27.239902562721444,4.451170214057914,22.373890495630828,3.8848604751891918,0
112287,1.6717280213239125,36.092645684253775,3.460830983665114,21.521335882235395,3.141417258904923,1
83143,1.7968298575617752,39.713358160823674,5.831224300465303,45.54692515411246,3.732340284489932,0
95241,1.6977547737933825,39.69998484998947,5.388109135909463,29.52462497188714,2.996742887256194,0
14731,2.733049152859653,14.019764067061223,1.0,29.38994510474826,4.275249210414591,1
127967,0.6134327174328134,20.47734965050231,5.931015938603513,22.30299254791225,7.847254440845436,0
68419,2.689600040329707,28.803342958813793,3.643351738421945,20.036283323632222,3.3521550521428978,1
24971,1.696250779885951,49.319046777421775,6.47137791838103,4.135935599828493,4.583422018188213,0
122372,2.301558228556298,38.80099203713916,2.936297504542669,35.68740531923558,7.989492836818226,0
110723,1.0984096718393088,35.1939716199838,5.56001307706188,30.48309705756379,2.8999688432548894,1
9847,3.062904853479549,20.122120444507093,4.933673342226988,24.208340067865866,7.629350697857938,0
30570,2.9965079681374984,15.168003688448755,6.10620376990066,24.627732981637443,4.010646013254214,0
4330,2.767672420600059,31.889078833832393,5.749394555302693,33.361442622610554,7.563792451729853,1
42072,0.7881961793651684,12.993387357656399,4.989671649957091,10.452899269201469,5.500402249892638,0
16797,2.6632968568528423,21.615636490196973,2.4274553719115106,20.101186684461943,4.614216725164844,0
107065,2.323884070108567,22.852220509980775,2.545584073077937,14.636971371074695,3.868738636226827,0
79337,0.7157830022939458,39.92912089122808,4.332226121815562,43.71509282486746,2.751917120241579,1
147070,1.9805620929833476,20.453026970403226,5.483440232140826,34.756555318533,4.151583099928706,0
112914,2.29162759122661,1.0,4.283504105601766,3.9730735886463577,5.794722918040049,1
92508,2.444860219058521,29.044446476624685,6.750423861158931,10.862383733600243,3.9737771380066587,0
77378,2.1418090935590848,17.009781468960735,4.941558161576633,24.67654326642514,3.3667543898762844,0
10066,2.2329851334779036,24.42631024437747,3.569974550440979,21.275597879275754,3.498434931644454,0
12389,3.1788891138024766,23.13295299157876,4.943807414024182,12.756177919231117,5.984953227166106,1
93213,2.980827127928544,21.262960041822318,5.9517196726331045,45.447622376504896,6.450322910199711,1
2648,0.2,31.903405817847037,6.1497694376491685,29.12539913982579,2.665698972463259,0
8267,1.7460491561298543,8.671351216472928,9.256758263986258,30.748163228630915,2.6628242851050206,1
34432,1.8682791779648389,18.829857750456398,4.162181319993161,19.07985050767786,4.758717839334224,0
132853,0.5983211418184231,30.840379131173812,5.353042676819199,33.222741471780026,7.055064129514509,0
69921,2.0753464465858498,17.859152246556317,6.352247893638853,22.195672390179883,6.2919806166251195,0
107017,2.999006217928405,7.911932907300283,5.4531540815983695,23.166568262925004,1.4962955756401768,1
62911,1.1307457123275277,30.68555343256736,4.498763708022693,32.1100195982526,3.471848060016276,1
27622,2.269120750951898,35.23094630441539,2.401485647311513,9.710024349397003,2.1387928906209757,0
